#Reg ID X(")    Y(")    LogAge  [Fe/H]VI        logg    E(B-V)  V       eV      VI      eVI     RA(deg) Dec(deg)
6 95502 33.27800 256.89301 10.05000 -2.48942 1.09139 0.03387 23.057 0.017 1.161 0.020 0.50167 -15.38947
6 95609 33.57100 123.60600 8.90000 -1.70947 1.28646 0.11571 22.733 0.016 1.221 0.020 0.50175 -15.42650
6 95653 33.65900 -148.76700 9.05000 -1.45826 1.43063 0.03543 23.049 0.008 1.121 0.012 0.50179 -15.50217
6 2229 33.68660 3.21408 9.80000 -1.64865 0.35670 0.03800 22.40 0.06 1.43 0.072111 0.4818926 -15.4647817
6 95858 34.17000 255.33501 10.15000 -1.98363 0.68873 0.03396 22.644 0.010 1.350 0.012 0.50192 -15.38992
6 2191 34.26620 -96.67940 10.20000 -1.99873 0.84430 0.03800 22.90 0.15 1.28 0.17 0.4817316 -15.4370335
6 2186 34.35260 64.37230 9.95000 -1.90098 0.29123 0.03800 22.48 0.07 1.5 0.0806226 0.4817076 -15.4817701
6 2172 34.54130 170.56799 9.80000 -2.47470 1.04247 0.03800 22.79 0.13 1.18 0.152643 0.4816552 -15.5112689
6 96313 35.21900 -429.88400 10.00000 -1.47771 0.77577 0.03229 22.867 0.006 1.344 0.008 0.50225 -15.58025
6 96342 35.30100 69.41500 9.85000 -1.47026 0.49248 0.03661 22.411 0.010 1.484 0.013 0.50225 -15.44156
6 96466 35.60900 146.69099 10.00000 -1.98124 0.74238 0.03571 22.621 0.013 1.332 0.016 0.50233 -15.42008
6 96496 35.67700 89.40400 9.70000 -1.71631 0.85718 0.03571 22.629 0.009 1.299 0.012 0.50238 -15.43600
6 2096 36.10730 -29.90480 8.45000 -1.46757 1.37118 0.03800 22.12 0.05 1.08 0.0640312 0.4812202 -15.4555820
6 96854 36.53700 111.78800 9.60000 -1.46292 0.75985 0.11571 22.769 0.011 1.461 0.015 0.50262 -15.42978
6 2056 36.86760 -39.87140 9.45000 -1.96172 1.17176 0.03800 22.80 0.09 1.16 0.114018 0.4810090 -15.4528135
6 97086 37.06600 153.67400 9.70000 -1.46632 0.83689 0.03571 22.737 0.009 1.343 0.013 0.50275 -15.41814
6 97270 37.51000 -239.39900 10.00000 -1.90489 0.77359 0.03443 22.728 0.010 1.333 0.012 0.50292 -15.52733
6 2003 37.88930 -79.87320 10.20000 -1.49366 0.36609 0.03800 22.50 0.08 1.55 0.0943398 0.4807252 -15.4417019
6 97536 38.20500 -292.28101 10.15000 -1.48953 0.82713 0.03443 23.024 0.013 1.323 0.017 0.50308 -15.54203
6 97573 38.28600 -77.52800 9.20000 -1.45877 1.31165 0.03705 22.947 0.010 1.147 0.013 0.50313 -15.48236
6 97613 38.42100 -391.68600 9.85000 -1.47037 0.87274 0.03229 22.858 0.008 1.306 0.010 0.50317 -15.56964
6 1939 39.09600 109.42800 9.65000 -1.71518 0.69940 0.11571 22.63 0.19 1.47 0.219545 0.4803900 -15.4942857
6 97952 39.16800 -123.26800 10.05000 -1.48131 0.80572 0.03705 22.926 0.014 1.337 0.017 0.50338 -15.49508
6 97971 39.24800 71.14500 10.20000 -1.49369 0.70678 0.03661 22.894 0.009 1.367 0.012 0.50338 -15.44108
6 1927 39.35340 178.55000 9.10000 -1.45730 1.35144 0.03800 22.90 0.14 1.13 0.166433 0.4803185 -15.5134862
6 98084 39.49700 118.60500 9.80000 -1.97112 0.89806 0.11571 22.933 0.011 1.370 0.014 0.50346 -15.42789
6 98150 39.65900 -149.43800 10.00000 -1.73156 0.92902 0.03543 23.016 0.015 1.292 0.017 0.50350 -15.50233
6 98276 39.98000 173.02100 9.85000 -1.64992 0.44220 0.03494 22.523 0.009 1.374 0.013 0.50358 -15.41278
6 1881 40.15120 -58.08530 9.55000 -2.46711 1.17137 0.03800 22.80 0.08 1.13 0.106301 0.4800969 -15.4477541
6 98354 40.17000 -25.99800 9.75000 -1.96929 0.74344 0.03641 22.420 0.013 1.336 0.015 0.50367 -15.46805
6 98365 40.19600 25.00200 9.00000 -1.45776 1.48735 0.03661 23.097 0.010 1.103 0.015 0.50367 -15.45389
6 98367 40.20000 -254.62000 10.10000 -1.48470 0.76293 0.03443 22.898 0.008 1.352 0.010 0.50367 -15.53156
6 98413 40.29600 -23.27500 9.95000 -1.97791 0.75828 0.03641 22.608 0.012 1.327 0.014 0.50371 -15.46731
6 98497 40.49300 -100.44100 10.30000 -1.75763 0.83051 0.03705 23.001 0.013 1.287 0.015 0.50375 -15.48872
6 1863 40.50540 121.51700 9.50000 -1.96245 0.77720 0.03800 22.26 0.08 1.32 0.0943398 0.4799985 -15.4976437
6 98535 40.57000 16.12800 9.90000 -1.47253 0.73705 0.03661 22.726 0.011 1.372 0.014 0.50379 -15.45636
6 98547 40.60300 -3.47200 6.40000 -1.99383 4.41313 1.60820 22.852 0.010 1.343 0.013 0.50379 -15.46181
6 1853 40.65700 -61.69610 10.10000 -1.65338 0.22469 0.03800 22.79 0.08 1.59 0.0943398 0.4799564 -15.4467511
6 1852 40.65840 121.35800 10.05000 -1.40349 0.33639 0.03800 22.45 0.10 1.44 0.116619 0.4799560 -15.4975994
6 98623 40.78900 246.60500 9.85000 -1.70170 0.76533 0.04396 22.658 0.007 1.354 0.010 0.50383 -15.39233
6 1840 40.84240 13.61700 9.95000 -1.90198 0.40203 0.03800 22.44 0.07 1.42 0.0806226 0.4799049 -15.4676714
6 98860 41.30800 225.99600 10.25000 -1.90760 0.65881 0.03494 22.964 0.009 1.449 0.011 0.50400 -15.39806
6 98924 41.47100 156.46899 9.60000 -1.46295 0.91039 0.03571 22.706 0.010 1.294 0.014 0.50404 -15.41736
6 99072 41.84000 287.84698 10.25000 -1.49944 0.66115 0.03396 22.848 0.010 1.388 0.012 0.50413 -15.38089
6 99182 42.10300 -128.76500 9.70000 -1.46526 0.45423 0.03705 22.414 0.012 1.500 0.013 0.50421 -15.49661
6 99200 42.14600 133.67900 9.65000 -1.46522 1.01344 0.03571 22.952 0.010 1.273 0.014 0.50421 -15.42369
6 99227 42.20800 62.45400 9.60000 -1.46292 0.81302 0.03661 22.584 0.008 1.340 0.012 0.50425 -15.44347
6 99236 42.24200 -209.39700 10.00000 -1.98138 0.94926 0.03543 22.900 0.009 1.241 0.012 0.50425 -15.51900
6 99344 42.53400 435.88501 10.20000 -1.49367 0.66703 0.03295 22.831 0.006 1.379 0.008 0.50433 -15.33975
6 1753 42.53510 -93.42180 9.50000 -1.46104 0.78059 0.03800 22.47 0.08 1.35 0.0943398 0.4794347 -15.4379384
6 99407 42.68200 229.32001 9.90000 -1.47258 0.85944 0.03494 22.883 0.010 1.316 0.013 0.50438 -15.39714
6 99585 43.13100 -131.37000 10.30000 -1.65739 0.37580 0.03705 22.738 0.015 1.437 0.017 0.50450 -15.49733
6 99625 43.21500 -239.95799 9.90000 -1.97538 1.02739 0.03443 22.957 0.013 1.212 0.014 0.50454 -15.52750
6 99648 43.25300 -286.42099 9.95000 -1.90098 0.29489 0.03443 22.490 0.013 1.501 0.014 0.50454 -15.54039
6 1714 43.40840 102.44500 10.20000 -1.49443 0.74068 0.03800 22.95 0.01 1.36 0.0141421 0.4791921 -15.4923458
6 99809 43.64500 195.06500 10.20000 -1.65733 0.48962 0.03494 22.432 0.013 1.315 0.014 0.50467 -15.40664
6 99839 43.72200 49.75700 9.90000 -1.47255 0.79844 0.03661 22.806 0.014 1.344 0.018 0.50467 -15.44700
6 99843 43.73800 256.62701 10.25000 -1.49938 0.65447 0.04396 22.872 0.013 1.404 0.015 0.50467 -15.38955
6 100059 44.27800 -170.41100 8.35000 -1.71873 1.62888 0.32353 23.002 0.008 1.270 0.011 0.50483 -15.50817
6 100088 44.34800 29.07900 10.25000 -1.49932 0.71100 0.03661 22.936 0.012 1.364 0.016 0.50488 -15.45275
6 100168 44.53000 -104.41700 8.95000 -1.45950 1.44794 0.03705 22.874 0.009 1.096 0.012 0.50492 -15.48983
6 100186 44.56100 -58.87000 9.95000 -1.90071 0.37373 0.03641 22.585 0.009 1.460 0.013 0.50492 -15.47719
6 1670 44.69800 87.06780 9.95000 -1.65141 0.37939 0.03800 22.55 0.07 1.44 0.0860233 0.4788339 -15.4880744
6 100273 44.75000 -79.84900 9.70000 -1.96934 1.16690 0.03705 23.056 0.012 1.184 0.016 0.50500 -15.48300
6 100303 44.84700 50.28500 9.55000 -1.96526 1.23082 0.03661 23.032 0.010 1.156 0.015 0.50500 -15.44686
6 100344 44.92500 106.11600 10.30000 -1.50452 0.62366 0.03571 22.834 0.010 1.399 0.013 0.50504 -15.43136
6 100374 44.98400 -123.50900 10.00000 -2.98763 0.87258 0.04705 22.585 0.010 1.212 0.011 0.50504 -15.49514
6 100390 45.01100 44.77400 9.95000 -1.72649 0.66928 0.03661 22.586 0.007 1.386 0.010 0.50504 -15.44839
6 1651 45.09760 -37.31040 9.80000 -1.97120 0.98247 0.03800 22.81 0.09 1.23 0.114018 0.4787229 -15.4535249
6 100549 45.40600 -215.11800 9.75000 -1.96934 1.08605 0.03543 22.916 0.013 1.192 0.019 0.50517 -15.52058
6 100737 45.87800 12.38100 10.10000 -1.48470 0.72455 0.03661 22.855 0.010 1.370 0.015 0.50529 -15.45739
6 100879 46.24400 97.33100 10.05000 -1.73256 0.70631 0.03571 22.699 0.007 1.359 0.011 0.50542 -15.43381
6 100952 46.41000 -91.02500 10.20000 -4.01405 1.03439 0.03705 22.831 0.012 1.090 0.016 0.50546 -15.48611
6 1596 46.41120 -44.26740 10.20000 -1.90374 0.19643 0.03800 22.88 0.08 1.6 0.0943398 0.4783580 -15.4515924
6 100961 46.44600 170.70399 9.30000 -1.96132 1.33567 0.03494 22.969 0.010 1.110 0.014 0.50546 -15.41342
6 1592 46.51130 -88.31740 9.95000 -1.90071 0.39136 0.03800 22.65 0.09 1.45 0.102956 0.4783302 -15.4393563
6 101043 46.61000 42.54800 10.20000 -1.49444 0.68007 0.03661 22.870 0.010 1.390 0.013 0.50550 -15.44903
6 101132 46.81100 -86.83600 10.15000 -3.00226 1.08810 0.03705 23.028 0.009 1.126 0.013 0.50558 -15.48494
6 1567 46.96130 143.68700 9.95000 -1.90071 0.07589 0.03800 22.32 0.08 1.55 0.0943398 0.4782052 -15.5038019
6 1538 47.47860 40.65480 10.00000 -2.98671 0.85154 0.03800 22.52 0.07 1.21 0.0860233 0.4780615 -15.4751819
6 101446 47.58400 405.07999 10.10000 -1.90326 0.42844 0.03289 22.792 0.007 1.441 0.008 0.50579 -15.34831
6 101503 47.68600 199.50000 9.95000 -1.72643 0.80712 0.03494 22.757 0.012 1.320 0.015 0.50583 -15.40542
6 101577 47.87400 275.47699 10.20000 -1.99970 0.81204 0.03396 22.822 0.012 1.286 0.014 0.50587 -15.38431
6 101737 48.28200 63.13000 10.05000 -1.48138 0.87979 0.03661 23.026 0.009 1.307 0.013 0.50600 -15.44331
6 101811 48.46300 -96.12700 9.95000 -1.90071 0.30088 0.03705 22.482 0.007 1.491 0.010 0.50604 -15.48753
6 101933 48.74800 -39.16300 9.95000 -1.47524 0.88945 0.03641 22.966 0.012 1.305 0.015 0.50613 -15.47172
6 101955 48.80100 84.99400 9.20000 -1.45866 1.11720 0.03571 22.638 0.014 1.206 0.017 0.50617 -15.43722
6 1466 48.86240 140.25301 9.70000 -1.71657 1.01339 0.03800 22.86 0.14 1.24 0.166433 0.4776771 -15.5028480
6 102152 49.25800 -304.95200 10.20000 -1.49364 0.67536 0.03238 22.845 0.010 1.376 0.012 0.50629 -15.54553
6 1428 49.87220 54.49970 10.30000 -1.40374 0.21617 0.03800 22.04 0.07 1.33 0.0860233 0.4773966 -15.4790277
6 102460 49.98400 -140.10100 10.30000 -1.50447 0.67629 0.03705 22.913 0.012 1.377 0.014 0.50650 -15.49975
6 102620 50.40900 -192.10600 8.95000 -1.45947 1.37318 0.03543 22.741 0.015 1.115 0.016 0.50663 -15.51419
6 1405 50.45620 -58.38980 9.70000 -1.71658 0.86672 0.03800 22.65 0.07 1.3 0.0860233 0.4772344 -15.4476695
6 1403 50.53030 -56.56070 9.80000 -1.46848 0.96398 0.03800 22.97 0.09 1.28 0.114018 0.4772138 -15.4481776
6 102881 51.05400 -229.04800 10.30000 -1.50447 0.69494 0.03443 22.931 0.008 1.366 0.010 0.50679 -15.52444
6 103230 51.94100 226.03101 10.15000 -1.74023 0.64071 0.03494 22.677 0.009 1.386 0.011 0.50704 -15.39806
6 103429 52.43900 150.02400 9.95000 -1.72649 0.67434 0.03571 22.580 0.008 1.379 0.012 0.50721 -15.41917
6 103561 52.72900 240.62000 10.00000 -1.72957 0.62298 0.04896 22.595 0.007 1.422 0.010 0.50729 -15.39400
6 103576 52.75400 -112.52200 9.65000 -1.46411 0.96425 0.03705 22.831 0.008 1.273 0.011 0.50729 -15.49208
6 103594 52.79300 -353.61700 9.90000 -1.47233 0.73710 0.03238 22.748 0.012 1.364 0.013 0.50729 -15.55906
6 103604 52.80600 -101.89700 10.25000 -1.75301 0.55564 0.03705 22.675 0.012 1.452 0.014 0.50729 -15.48914
6 1278 53.11980 86.60090 9.30000 -1.70997 0.84207 0.03800 22.25 0.05 1.3 0.0707107 0.4764945 -15.4879447
6 1254 53.56300 13.31890 9.30000 -1.96017 1.34187 0.03800 22.94 0.10 1.1 0.128062 0.4763714 -15.4675886
6 103967 53.74800 -269.44501 10.30000 -1.40879 0.69273 0.03443 22.988 0.005 1.377 0.008 0.50758 -15.53567
6 104000 53.81900 -45.56400 9.95000 -1.40170 0.49932 0.03641 22.521 0.014 1.368 0.016 0.50758 -15.47350
6 1228 53.98200 32.01980 10.15000 -1.65507 -0.27033 0.03800 22.40 0.07 1.86 0.0761577 0.4762550 -15.4727833
6 1217 54.17780 128.30099 9.40000 -1.96080 0.78714 0.03800 22.18 0.12 1.31 0.13 0.4762006 -15.4995281
6 104163 54.21500 -52.18300 9.70000 -1.46547 0.88829 0.03641 22.766 0.012 1.304 0.015 0.50771 -15.47533
6 104172 54.23700 204.73100 9.10000 -1.45823 1.11930 0.03494 22.597 0.006 1.219 0.010 0.50771 -15.40397
6 104234 54.42400 53.23500 9.75000 -2.97529 1.20049 0.03661 22.918 0.009 1.093 0.016 0.50775 -15.44606
6 1194 54.70420 -37.08400 9.80000 -1.97108 0.84816 0.03800 22.61 0.17 1.29 0.233452 0.4760544 -15.4535878
6 104558 55.29100 -408.70099 10.00000 -1.47771 0.75124 0.03223 22.823 0.005 1.354 0.007 0.50804 -15.57436
6 104657 55.53500 -191.89000 10.15000 -1.90797 0.59863 0.03543 22.596 0.012 1.411 0.013 0.50808 -15.51414
6 1157 55.66180 11.34180 9.70000 -1.71631 0.75764 0.03800 22.51 0.10 1.35 0.111803 0.4757884 -15.4670394
6 1143 56.00410 -60.27730 9.70000 -2.47071 0.91385 0.03800 22.50 0.07 1.23 0.0860233 0.4756933 -15.4471452
6 104909 56.19600 237.55200 9.70000 -1.46534 0.72123 0.05396 22.606 0.008 1.403 0.011 0.50829 -15.39483
6 1116 56.52320 -115.66500 9.60000 -1.89531 0.34709 0.04705 22.51 0.12 1.53 0.134164 0.4755491 -15.4317598
6 105152 56.78700 -81.87000 9.95000 -1.47524 0.88945 0.04705 23.000 0.010 1.321 0.014 0.50846 -15.48358
6 105200 56.92700 -104.16000 9.90000 -1.90118 0.54045 0.03705 22.602 0.012 1.514 0.014 0.50850 -15.48978
6 105241 57.03900 -135.81599 10.00000 -2.98855 1.16521 0.03705 23.053 0.007 1.107 0.011 0.50854 -15.49856
6 1073 57.48910 -31.98670 9.85000 -1.90020 0.63681 0.03800 22.70 0.10 1.49 0.116619 0.4752808 -15.4550037
6 105422 57.49700 12.27700 9.25000 -1.71149 1.39348 0.03661 23.112 0.015 1.116 0.020 0.50867 -15.45742
6 105459 57.60100 -184.10699 10.05000 -1.98587 0.77628 0.03543 22.688 0.009 1.312 0.010 0.50871 -15.51197
6 105527 57.74800 47.72400 9.70000 -1.46626 0.81250 0.03661 22.709 0.008 1.353 0.011 0.50871 -15.44758
6 105597 57.95600 -68.50100 9.10000 -1.95626 1.36477 0.04705 22.796 0.008 1.098 0.012 0.50879 -15.47986
6 105747 58.31900 -114.56200 9.40000 -1.96127 1.34839 0.04705 23.075 0.007 1.107 0.010 0.50888 -15.49267
6 105749 58.32500 -265.94000 9.10000 -1.45878 1.37600 0.03443 23.012 0.010 1.135 0.012 0.50892 -15.53469
6 105837 58.55400 -209.93100 10.00000 -1.47769 0.85939 0.03543 22.985 0.011 1.315 0.014 0.50896 -15.51914
6 105859 58.61300 436.93100 9.95000 -1.72649 0.76463 0.03289 22.692 0.010 1.335 0.011 0.50896 -15.33947
6 105861 58.61500 34.90700 9.50000 -2.46571 1.09339 0.03661 22.622 0.009 1.155 0.012 0.50896 -15.45114
6 105871 58.64800 70.29200 10.15000 -1.48959 0.63052 0.03661 22.774 0.012 1.413 0.015 0.50900 -15.44131
6 1020 58.67350 -48.13020 9.80000 -1.64866 0.16823 0.03800 22.12 0.05 1.52 0.0583095 0.4749518 -15.4505194
6 106194 59.48200 81.93200 9.65000 -1.43317 0.46366 0.03661 22.422 0.014 1.492 0.017 0.50921 -15.43808
6 106306 59.75600 -57.07100 10.00000 -1.98116 0.65901 0.03641 22.511 0.010 1.372 0.012 0.50929 -15.47669
6 106340 59.83000 83.93500 10.25000 -1.75172 0.84042 0.03571 22.994 0.009 1.291 0.013 0.50933 -15.43753
6 954 60.36770 -37.28660 9.20000 -1.70952 1.34101 0.03800 22.97 0.12 1.13 0.15 0.4744812 -15.4535315
6 106542 60.40700 -227.85201 9.90000 -1.47231 0.74974 0.03443 22.772 0.014 1.361 0.015 0.50950 -15.52411
6 106610 60.60400 -264.65799 10.00000 -1.47768 0.72393 0.03443 22.793 0.007 1.371 0.009 0.50954 -15.53436
6 106636 60.66300 20.70300 9.20000 -1.46023 1.32149 0.03661 23.033 0.009 1.159 0.016 0.50958 -15.45508
6 106748 60.91900 -437.09698 10.10000 -1.43307 0.62033 0.03223 22.753 0.004 1.409 0.006 0.50967 -15.58225
6 927 61.06540 109.09500 9.45000 -1.64483 0.66204 0.11571 22.54 0.07 1.52 0.0806226 0.4742874 -15.4941930
6 926 61.07470 -10.34930 6.40000 -2.56081 3.06934 2.44328 22.98 0.12 1.06 0.15 0.4742848 -15.4610141
6 106863 61.25100 -268.55099 10.05000 -1.73256 0.81871 0.03443 22.876 0.009 1.319 0.013 0.50975 -15.53542
6 920 61.29140 95.35390 9.80000 -1.46836 0.50368 0.03800 22.40 0.06 1.48 0.072111 0.4742246 -15.4903761
6 106913 61.38500 90.26600 10.25000 -1.65653 0.47986 0.03571 22.704 0.009 1.376 0.013 0.50979 -15.43575
6 107131 62.01300 -206.69901 10.25000 -1.65544 0.09126 0.03543 22.503 0.013 1.544 0.014 0.50996 -15.51825
6 107206 62.22500 310.72501 9.90000 -1.47336 0.52775 0.03375 22.491 0.004 1.479 0.006 0.51000 -15.37453
6 107324 62.61800 -168.91499 9.80000 -1.46943 0.77777 0.04543 22.776 0.009 1.384 0.011 0.51013 -15.50775
6 107405 62.85000 171.33900 9.70000 -1.46531 0.80111 0.03494 22.648 0.018 1.340 0.020 0.51021 -15.41325
6 107519 63.14500 78.40100 10.00000 -1.47771 0.49443 0.03661 22.517 0.020 1.481 0.022 0.51029 -15.43906
6 840 63.23940 29.28020 10.00000 -1.90024 0.29484 0.03800 22.98 0.12 1.6 0.134164 0.4736835 -15.4720223
6 839 63.24520 30.88010 8.80000 -1.46428 1.25964 0.03800 22.40 0.09 1.15 0.108167 0.4736819 -15.4724667
6 107581 63.30800 -37.71300 9.60000 -1.96489 1.02304 0.03641 22.705 0.010 1.216 0.013 0.51033 -15.47130
6 107624 63.41800 419.95099 9.85000 -1.47020 0.57836 0.04289 22.534 0.004 1.449 0.005 0.51033 -15.34417
6 107631 63.43900 5.90200 10.15000 -1.48958 0.69213 0.03641 22.838 0.009 1.380 0.013 0.51038 -15.45919
6 107638 63.46000 -114.51300 9.80000 -1.97112 0.83986 0.04705 22.634 0.009 1.310 0.011 0.51038 -15.49264
6 107653 63.49600 274.84799 10.15000 -1.74026 0.76845 0.03396 22.839 0.007 1.327 0.010 0.51038 -15.38447
6 107676 63.56000 143.11900 10.00000 -1.47777 0.54022 0.03571 22.555 0.014 1.460 0.017 0.51042 -15.42108
6 805 64.09080 -19.57900 6.40000 -2.56081 3.06934 2.30410 22.91 0.11 1.33 0.130384 0.4734470 -15.4584503
6 107871 64.12200 76.62700 8.90000 -1.70955 1.45400 0.03661 22.751 0.020 1.072 0.027 0.51054 -15.43956
6 803 64.18940 -29.52970 6.40000 -2.44015 4.21070 1.60820 22.56 0.09 1.43 0.102956 0.4734196 -15.4556862
6 802 64.20310 108.34200 9.35000 -1.96066 0.85948 0.11571 22.49 0.06 1.38 0.0781025 0.4734158 -15.4939840
6 107919 64.23900 -25.18600 6.40000 -2.09703 3.46631 2.07214 22.969 0.009 1.315 0.012 0.51058 -15.46783
6 108010 64.52800 23.88500 9.95000 -1.72697 0.74662 0.03661 22.681 0.009 1.353 0.012 0.51067 -15.45419
6 108085 64.71500 -14.54100 6.40000 -2.24467 3.28578 2.07214 22.683 0.008 1.331 0.012 0.51075 -15.46486
6 108132 64.84000 -10.63900 6.40000 -2.17856 3.37859 2.07214 22.814 0.007 1.393 0.010 0.51079 -15.46378
6 108407 65.62400 -101.24100 10.15000 -1.99515 0.94275 0.03705 22.986 0.007 1.233 0.010 0.51100 -15.48895
6 108433 65.69100 302.45401 9.70000 -1.46538 0.77419 0.03375 22.609 0.009 1.349 0.011 0.51100 -15.37681
6 108558 65.98700 179.46001 9.30000 -1.96212 1.33529 0.03494 22.979 0.016 1.114 0.020 0.51108 -15.41097
6 108571 66.02000 -24.68400 6.40000 -2.00427 4.31338 1.60820 22.730 0.007 1.180 0.011 0.51113 -15.46769
6 731 66.17120 -28.83850 6.40000 -2.01430 4.21514 1.60820 22.45 0.09 1.27 0.102956 0.4728691 -15.4558782
6 108697 66.37300 119.58300 9.55000 -1.71282 0.83750 0.03571 22.466 0.013 1.304 0.016 0.51121 -15.42761
6 720 66.58060 129.95599 9.50000 -1.96374 0.99290 0.03800 22.61 0.07 1.24 0.0921954 0.4727554 -15.4999879
6 108799 66.65000 98.03000 9.85000 -1.97342 0.86199 0.07571 22.801 0.012 1.335 0.016 0.51129 -15.43361
6 108809 66.65800 -297.57501 9.95000 -1.97975 1.04679 0.03443 23.061 0.012 1.224 0.013 0.51129 -15.54350
6 714 66.75730 -40.81030 9.70000 -1.46646 0.95849 0.03800 22.92 0.12 1.3 0.144222 0.4727063 -15.4525527
6 108902 66.90500 420.96500 10.20000 -1.65733 0.54181 0.04289 22.682 0.009 1.463 0.011 0.51138 -15.34389
6 108924 66.96200 242.04900 9.85000 -1.70199 0.81724 0.03396 22.707 0.004 1.314 0.009 0.51138 -15.39358
6 109005 67.14700 -93.91100 9.50000 -1.46228 1.13594 0.03705 23.010 0.009 1.229 0.011 0.51146 -15.48692
6 109019 67.19800 201.03700 9.85000 -1.47037 0.83031 0.03494 22.807 0.012 1.330 0.015 0.51146 -15.40500
6 109159 67.57200 673.53699 9.40000 -2.46476 1.34829 0.03173 22.952 0.015 1.067 0.017 0.51154 -15.27375
6 109334 68.12800 53.06600 10.30000 -1.75784 0.89634 0.03661 23.098 0.011 1.266 0.015 0.51171 -15.44608
6 109372 68.20600 187.88699 9.75000 -1.46675 0.56919 0.03494 22.426 0.011 1.447 0.013 0.51175 -15.40864
6 668 68.22940 -13.30310 6.35000 -1.50421 4.52724 1.60820 22.98 0.13 1.09 0.183848 0.4722974 -15.4601936
6 109425 68.37300 -579.15900 9.95000 -1.72643 0.83560 0.08235 22.959 0.009 1.366 0.010 0.51179 -15.62172
6 648 68.67860 -113.26000 9.35000 -1.46002 0.72698 0.03800 22.24 0.09 1.37 0.102956 0.4721726 -15.4324279
6 109633 68.92500 337.46899 10.15000 -1.40409 0.19202 0.03375 22.641 0.015 1.518 0.017 0.51196 -15.36708
6 109753 69.31400 134.95000 10.10000 -1.46124 0.77206 0.03571 22.955 0.009 1.346 0.014 0.51204 -15.42333
6 109861 69.61100 -52.86500 10.15000 -1.48897 0.66405 0.03641 22.823 0.006 1.391 0.010 0.51217 -15.47553
6 614 69.65680 21.29080 9.55000 -1.46188 0.64478 0.13780 22.66 0.10 1.54 0.111803 0.4719009 -15.4698030
6 110053 70.14000 83.95800 9.95000 -1.40170 0.49932 0.07571 22.648 0.005 1.418 0.010 0.51229 -15.43750
6 110212 70.60700 211.66400 10.05000 -1.73465 0.93114 0.03494 23.058 0.013 1.293 0.016 0.51242 -15.40203
6 110340 70.97300 -38.73300 10.15000 -1.99427 0.76526 0.03641 22.754 0.010 1.319 0.013 0.51254 -15.47158
6 110418 71.15600 -79.71300 10.10000 -1.73683 0.77382 0.03705 22.818 0.010 1.331 0.012 0.51258 -15.48297
6 110476 71.30600 -30.66600 10.05000 -1.48092 0.45060 0.03641 22.521 0.009 1.513 0.011 0.51263 -15.46936
6 110520 71.46300 184.59900 9.70000 -1.96774 1.11743 0.03494 22.928 0.010 1.177 0.014 0.51267 -15.40956
6 110590 71.66000 229.17300 9.80000 -3.97508 1.21637 0.03494 22.886 0.012 1.049 0.014 0.51275 -15.39717
6 539 71.79910 91.66210 9.20000 -1.64270 0.29721 0.07571 22.03 0.05 1.49 0.0583095 0.4713058 -15.4893506
6 522 72.12560 -76.93160 8.85000 -1.46266 1.29076 0.03800 22.50 0.07 1.14 0.0921954 0.4712151 -15.4425190
6 110822 72.28900 -396.19400 9.75000 -2.97529 1.26205 0.03223 23.015 0.009 1.071 0.010 0.51292 -15.57089
6 508 72.56590 73.30280 10.15000 -1.65551 0.18531 0.03800 22.55 0.08 1.55 0.0894427 0.4710928 -15.4842508
6 504 72.58500 9.84204 10.10000 -1.40373 0.45730 0.03800 22.82 0.13 1.41 0.147648 0.4710875 -15.4666228
6 110929 72.58700 43.15400 10.00000 -1.47787 0.70512 0.03661 22.762 0.007 1.385 0.011 0.51300 -15.44883
6 110981 72.73500 -260.73001 9.70000 -1.96765 0.99830 0.07443 22.865 0.009 1.274 0.011 0.51304 -15.53325
6 491 73.06090 110.24500 10.05000 -1.90180 0.33596 0.03800 22.86 0.09 1.54 0.102956 0.4709553 -15.4945124
6 488 73.12680 -87.21360 9.85000 -1.97338 0.78338 0.03800 22.56 0.09 1.32 0.108167 0.4709370 -15.4396629
6 111146 73.18000 -77.76300 9.80000 -1.46836 0.68399 0.03705 22.603 0.006 1.394 0.008 0.51317 -15.48244
6 111305 73.66500 -160.13699 9.90000 -1.47233 0.43563 0.03543 22.414 0.008 1.516 0.009 0.51333 -15.50531
6 470 73.76900 66.49990 10.10000 -1.48431 0.14558 0.03800 22.25 0.06 1.7 0.067082 0.4707586 -15.4823611
6 460 74.07070 -0.67536 9.30000 -1.45974 0.61419 0.03800 22.06 0.06 1.42 0.0781025 0.4706748 -15.4637013
6 111440 74.09800 36.45400 10.30000 -4.03139 0.97847 0.03661 22.775 0.009 1.090 0.013 0.51346 -15.45069
6 111645 74.73300 -200.17999 9.55000 -1.46319 1.12699 0.03543 23.037 0.010 1.232 0.013 0.51363 -15.51644
6 426 75.24790 -62.55610 10.05000 -1.73256 0.56466 0.05641 22.58 0.07 1.46 0.0860233 0.4703478 -15.4465122
6 424 75.34300 -21.70150 9.40000 -1.89063 -0.15306 0.03800 22.40 0.09 1.95 0.0984886 0.4703214 -15.4578607
6 111959 75.62400 -47.38100 10.30000 -1.40986 0.24227 0.03641 22.268 0.009 1.410 0.010 0.51388 -15.47400
6 416 75.67060 49.37800 8.60000 -1.46751 1.66354 0.04661 22.84 0.08 1.03 0.106301 0.4702304 -15.4776050
